,index,num_bed,num_bath,size_house,size_lot,num_floors,is_waterfront,condition,size_basement,year_built,renovation_date,zip,latitude,longitude,avg_size_neighbor_houses,avg_size_neighbor_lot,price
17389,17389,4,2.5,2500,4000,2.0,0,3,0,2014,0,98144,47.59016288,-122.3109311,1480,4300,635000
15810,15810,3,1.75,2520,4534,1.0,0,5,1060,1954,0,98199,47.63814785,-122.4012658,1870,5023,849000
16083,16083,2,1.75,1640,6750,1.0,0,4,300,1939,0,98125,47.70684852,-122.3083871,1760,7490,640500
16752,16752,4,3.25,3850,19842,2.0,0,3,670,1989,0,98074,47.62391601,-122.0654687,4320,19500,1200000
1534,1534,5,1.0,1940,8875,1.0,0,3,0,1957,0,98188,47.44067974,-122.2750705,1380,8875,300000
1824,1824,2,1.5,1480,43645,1.0,0,3,0,1974,2006,98027,47.54844768,-122.0452636,1600,34326,525000
3508,3508,2,1.0,1150,6098,1.0,0,3,200,1948,0,98125,47.72593051,-122.3280229,1790,8455,282000
13183,13183,2,1.5,960,7200,1.0,0,3,0,1910,1987,98199,47.64902487,-122.4027977,1550,6000,525000
4535,4535,3,2.25,1940,7482,1.0,0,4,700,1964,0,98004,47.60044489,-122.1954856,2340,9310,635000
17779,17779,4,1.5,1500,2106,2.0,0,3,0,2014,0,98108,47.56694875,-122.2974441,1490,2175,182568
11046,11046,4,2.25,2140,8874,2.0,0,3,0,1986,0,98092,47.26540642,-122.2172479,2140,8789,329950
51,51,3,2.25,2150,21235,1.0,0,4,560,1959,0,98166,47.43359203,-122.3386133,2570,18900,650000
15084,15084,3,2.5,1820,11012,2.0,0,3,0,1988,0,98074,47.63583957,-122.0263474,1860,7767,505000
255,255,3,2.5,2440,7632,2.0,0,3,0,1998,0,98003,47.34943444,-122.3006778,2510,7903,335000
12770,12770,4,1.75,1430,10500,1.0,0,4,300,1960,0,98007,47.60829389,-122.1318703,2070,8640,412000
16929,16929,3,2.25,1445,1028,2.0,0,3,145,2005,0,98027,47.53386087,-122.0670981,1445,1377,366000
13624,13624,3,2.5,3230,129578,1.0,0,4,1130,1964,0,98014,47.68195392,-121.9129242,2760,62059,499950
7988,7988,3,2.5,2360,4080,2.0,0,3,0,2003,0,98053,47.68249092,-122.0376414,2290,4080,550000
1609,1609,3,1.0,980,9115,1.0,0,3,0,1968,0,98198,47.37367556,-122.31187,1470,8716,133000
2296,2296,2,2.5,2560,2500,2.0,0,5,870,1901,0,98112,47.62325107,-122.2996265,1890,5000,780000
1942,1942,4,2.75,2450,15002,1.0,0,5,0,1974,0,98166,47.42676511,-122.3432397,2650,15055,530000
12072,12072,3,3.25,1630,1677,3.0,0,3,0,2007,0,98133,47.70481611,-122.3532813,1220,1677,385000
11513,11513,4,2.25,2800,18673,1.0,0,5,1150,1965,0,98005,47.58934137,-122.1772904,2800,15300,940000
16560,16560,4,2.5,3040,9606,2.0,0,3,0,2003,0,98053,47.6884474,-122.0435231,1690,3849,620000
7944,7944,3,1.75,1620,37913,2.0,0,4,0,1953,1975,98001,47.28751498,-122.2891903,2190,21518,370000
14817,14817,3,1.5,1890,5000,1.5,0,3,0,1929,0,98109,47.63120937,-122.3531103,2560,5000,826000
7511,7511,2,1.5,1120,1312,2.0,0,3,120,2004,0,98106,47.53402099,-122.364192,1560,1314,215000
14852,14852,3,1.0,940,9198,1.0,0,3,0,1968,0,98052,47.68892503,-122.1174856,1430,8370,347000
10693,10693,4,2.5,2620,11200,1.0,0,4,850,1962,0,98004,47.58764575,-122.1933872,2360,11200,1030000
5450,5450,5,2.0,2000,4211,1.5,0,4,720,1908,0,98112,47.62834898,-122.3012298,1680,4000,690500
13241,13241,3,1.5,1560,6774,1.0,0,4,500,1927,0,98133,47.70238496,-122.3497779,1320,3844,370000
13876,13876,3,1.0,940,4200,1.0,0,3,0,1955,0,98103,47.68781306,-122.3503258,1380,4080,341000
1950,1950,5,2.75,2350,4178,1.5,0,3,830,1922,2015,98112,47.63884341,-122.2997354,1920,4178,585000
7443,7443,2,1.0,930,5760,1.0,0,3,200,1917,0,98118,47.55984808,-122.2660143,1970,5760,479500
5931,5931,3,2.25,2600,14810,1.0,0,4,1110,1956,0,98166,47.43259261,-122.3405869,2450,16715,452000
3325,3325,3,2.0,2370,12196,2.0,0,4,0,1970,0,98033,47.67344873,-122.1757932,1380,12196,490000
15902,15902,3,1.75,1870,9000,1.0,0,5,0,1958,0,98177,47.72029983,-122.3613832,2030,8160,595888
14556,14556,3,2.5,1390,2815,2.0,0,3,0,1999,0,98126,47.56599015,-122.3656328,1390,3700,400000
1428,1428,4,3.5,3530,14406,2.0,0,3,960,1987,0,98034,47.70734032,-122.2440187,3170,15181,874150
9470,9470,2,1.5,1130,746,2.0,0,3,100,2009,0,98107,47.6683658,-122.3630148,1520,1519,536000
12850,12850,4,2.5,2370,10858,2.0,0,3,0,2003,0,98004,47.63356502,-122.1915064,2510,21673,1034500
10518,10518,4,3.75,3980,7828,2.0,0,3,0,2001,0,98074,47.63027909,-122.0647586,3980,8910,925900
15419,15419,3,1.5,1250,9484,1.0,0,4,0,1969,0,98042,47.36746733,-122.1473084,1320,9600,210000
12159,12159,4,2.5,3170,9900,2.0,0,4,0,1979,0,98007,47.61809726,-122.1469951,2540,12400,777000
10725,10725,3,2.5,2480,6600,2.0,0,3,0,2002,0,98053,47.63126725,-122.0081894,2310,6656,583800
9621,9621,4,2.5,3320,52707,2.0,0,3,0,1999,0,98074,47.62470152,-122.0159193,3040,54450,813000
8320,8320,3,2.5,1450,8977,1.0,0,3,0,1990,0,98092,47.25761375,-122.213663,2410,8850,265500
8599,8599,4,2.5,3920,41206,2.0,0,4,0,1988,0,98072,47.73253447,-122.1317805,3780,36562,965000
155,155,4,3.0,2440,9600,2.0,0,5,0,1961,0,98034,47.70440758,-122.2002062,2290,9600,589000
7474,7474,3,2.5,2920,169448,2.5,0,3,0,1990,0,98022,47.24924781,-121.9749516,2360,326097,550000
10077,10077,3,2.25,1620,10850,1.0,0,3,0,1966,0,98055,47.4437075,-122.1938549,1910,10568,250000
709,709,4,2.25,2610,24931,2.0,0,3,0,1983,0,98075,47.57708586,-122.0503543,2550,18306,659000
15771,15771,4,2.5,2960,10760,2.0,0,3,0,1987,0,98029,47.56773602,-122.0125303,2480,9528,695000
15528,15528,3,2.5,2044,5610,2.0,0,4,0,1996,0,98033,47.67912332,-122.2092803,2440,5610,1000000
244,244,2,1.0,1640,14100,1.0,0,4,500,1954,0,98006,47.5711985,-122.1426587,1520,13527,500000
8089,8089,3,1.5,1630,22764,1.0,0,3,0,1970,0,98032,47.3610937,-122.2929437,1620,17859,165000
14827,14827,3,2.5,2230,7200,3.0,0,3,0,1996,0,98118,47.55796714,-122.2654805,2230,7200,836500
1645,1645,3,2.5,2260,4165,2.0,0,3,0,2005,0,98075,47.59218934,-122.007578,2770,4566,550000
10707,10707,2,1.0,790,2640,1.0,0,3,0,1973,0,98034,47.73508616,-122.1777532,1310,2064,90000
14971,14971,4,2.5,2220,6800,2.0,0,3,0,2002,0,98059,47.49000529,-122.1502278,2220,5303,419950
13354,13354,4,2.0,1980,4500,2.0,0,4,0,1910,0,98107,47.67280515,-122.3792178,1550,2541,500000
9731,9731,3,2.25,2100,8163,2.0,0,3,0,1984,0,98001,47.33361029,-122.2694231,1410,7515,299900
4938,4938,2,1.75,1210,1032,2.0,0,3,0,2014,0,98029,47.55220695,-121.9986206,1210,1090,357562
13077,13077,3,2.0,2290,11200,2.0,0,3,0,1979,0,98052,47.65170191,-122.1236559,2250,10000,572500
10883,10883,3,1.75,1830,7371,1.0,0,3,0,1957,0,98008,47.60588111,-122.1209803,1600,7700,544950
11690,11690,3,1.75,1740,8424,1.0,0,5,700,1954,0,98133,47.75076104,-122.3521188,1370,8424,364500
17999,17999,4,2.5,2090,3777,2.0,0,3,0,2012,0,98038,47.35950652,-122.0420233,2160,3993,374950
2460,2460,5,3.25,5370,14091,2.0,0,3,1520,1918,2008,98004,47.64988637,-122.2158929,2410,12047,3000000
5040,5040,3,1.0,1030,60720,1.5,0,3,0,1912,0,98042,47.37498459,-122.1661674,1330,10342,209900
17773,17773,3,2.5,2320,6775,1.0,0,3,0,2008,0,98053,47.71582487,-122.0162802,1680,4750,728050
4539,4539,3,2.0,1560,4080,2.0,0,3,0,1923,1982,98115,47.68915198,-122.3188821,1900,4080,449950
11442,11442,4,3.25,4160,47480,2.0,0,3,0,1995,0,98072,47.72656256,-122.1149348,3400,40428,1045000
1439,1439,4,1.0,1230,8316,1.5,0,3,0,1963,0,98034,47.72691377,-122.2401675,1490,8316,340000
14340,14340,4,2.75,2090,14141,1.5,0,4,410,1941,0,98166,47.43334461,-122.3472754,1990,12920,449000
7369,7369,4,2.5,2120,4558,2.0,0,3,0,2002,0,98038,47.37946143,-122.0216897,2370,5506,329950
7385,7385,3,1.75,2930,266587,2.0,0,3,490,1995,0,98014,47.69910862,-121.9472114,2700,438213,549950
12359,12359,4,2.0,2560,7798,1.0,0,4,670,1947,0,98115,47.69144266,-122.2957745,1330,7798,640000
8334,8334,4,3.5,3440,6000,2.0,0,4,0,2002,0,98198,47.40771422,-122.3307691,1660,7800,455000
9038,9038,6,4.5,3300,7200,2.0,0,3,0,1980,0,98052,47.6797826,-122.1044369,2470,7561,510000
15539,15539,5,4.5,4820,13165,2.0,0,4,870,1990,0,98077,47.7294672,-122.0573242,3880,13810,1063000
14946,14946,4,2.5,2650,12001,2.0,0,4,0,1984,0,98006,47.54961299,-122.139884,2880,14054,870000
16839,16839,4,2.5,2980,12075,1.0,0,3,1070,2007,0,98056,47.50736182,-122.1724393,2240,12075,495000
18267,18267,3,1.75,1410,1988,2.0,0,3,0,2014,0,98106,47.51707509,-122.3471471,1410,1899,274800
1202,1202,4,3.75,3190,17186,2.0,1,3,0,1999,0,98178,47.51149973,-122.2459872,2290,13496,1700000
12067,12067,3,1.0,970,7700,1.0,0,4,0,1959,0,98032,47.37925303,-122.3042407,1160,8250,205000
11375,11375,2,1.0,930,11450,1.0,0,3,0,1946,0,98178,47.48623261,-122.2643809,1150,11450,190000
6403,6403,3,1.0,940,7590,1.0,0,4,0,1959,0,98008,47.62313037,-122.1202228,1250,7590,435000
12725,12725,4,3.5,3500,8547,2.0,0,3,1000,1994,0,98006,47.56133694,-122.1258861,2350,10270,799000
5925,5925,4,2.5,2520,13156,1.0,0,3,1000,1979,0,98052,47.6557762,-122.1353679,2050,10940,565000
14048,14048,3,3.75,2780,5002,2.0,0,3,0,1999,0,98007,47.59393441,-122.1502854,3110,5717,815000
13871,13871,4,2.5,2750,10351,2.0,0,3,0,1998,0,98075,47.58936651,-121.9796223,3370,10351,730000
6152,6152,4,2.5,1890,7867,2.0,0,3,0,1996,0,98038,47.37882263,-122.0313766,2250,7867,355000
13174,13174,4,3.0,2600,29539,1.0,0,3,0,1994,0,98028,47.74597827,-122.2311558,1810,11600,610000
17796,17796,4,2.5,3070,7830,2.0,0,3,1100,2009,0,98144,47.59297513,-122.2912209,2440,4682,1900000
248,248,4,3.0,3280,11060,2.0,0,3,1010,1986,0,98056,47.53993679,-122.1811714,2320,11004,580000
8396,8396,4,1.0,1610,8401,1.0,0,3,0,1958,0,98056,47.51036707,-122.1649236,1610,8401,269000
13224,13224,4,2.75,3220,15467,2.0,0,3,0,1994,0,98077,47.71282929,-122.0827863,3670,16641,890000
13255,13255,3,2.5,2370,7500,1.0,0,3,750,1979,0,98198,47.4091427,-122.3307744,1960,8062,348000
8597,8597,3,3.0,1440,1350,3.5,0,3,0,2005,0,98103,47.65247518,-122.3454764,1440,1350,435000
7845,7845,5,1.75,2150,7171,1.0,0,4,690,1970,0,98031,47.39517997,-122.1758711,1710,7300,279950
9371,9371,4,2.75,2830,7334,2.0,0,3,0,2005,0,98059,47.48678649,-122.1414119,2830,7378,540000
2882,2882,3,1.0,1300,8266,1.0,0,4,0,1953,0,98004,47.63368565,-122.1991014,1300,8707,650000
8637,8637,4,1.0,1700,7689,1.0,0,3,620,1977,0,98052,47.69554912,-122.1164994,1700,7333,456000
1151,1151,4,1.0,1200,11111,1.5,0,3,0,1949,0,98155,47.7529237,-122.3059958,1350,9113,282000
16158,16158,4,2.25,2210,10039,1.0,0,4,500,1967,0,98052,47.63404769,-122.1009357,2070,10965,620000
1922,1922,3,1.0,1020,6120,1.0,0,4,0,1967,0,98002,47.27803616,-122.2050111,1370,8000,208000
9198,9198,4,2.0,2230,9900,1.5,0,5,0,1959,0,98005,47.59785976,-122.1733938,2510,11041,809950
6022,6022,4,1.5,1810,3400,2.0,0,3,0,1926,0,98112,47.62637593,-122.302157,1770,3600,560000
16377,16377,2,1.75,3050,50965,2.0,0,3,0,1991,0,98053,47.67443226,-122.0501566,3050,40107,890000
3721,3721,4,2.5,3000,8645,2.0,0,3,0,1985,0,98034,47.73146298,-122.2241364,1930,8866,490000
4005,4005,3,1.75,1590,14766,1.0,0,3,0,1963,0,98007,47.5901531,-122.1466526,2040,10190,375000
3087,3087,3,1.5,1840,10125,1.0,0,4,620,1959,0,98040,47.56065141,-122.2171792,2320,10160,830000
10168,10168,1,1.0,830,3200,1.0,0,3,0,1924,0,98103,47.65565287,-122.348273,1350,2512,525000
16177,16177,2,1.0,860,5400,1.0,0,4,0,1953,0,98056,47.49200279,-122.1707441,960,5400,187000
9228,9228,4,2.5,2460,4166,2.0,0,3,0,2003,0,98034,47.70720721,-122.2320111,2460,4964,653750
15219,15219,4,2.5,3320,7644,2.0,0,3,0,1995,0,98006,47.55414102,-122.106329,3320,9472,950000
3940,3940,3,2.5,1970,4120,1.5,0,3,740,1927,0,98106,47.53283113,-122.3464603,1470,4080,291700
768,768,4,3.5,3810,13592,1.0,0,3,1250,2013,0,98056,47.51343996,-122.2002208,3230,9311,839900
2739,2739,5,4.0,4660,9900,2.0,0,4,2060,1979,0,98056,47.51350371,-122.1996761,3380,9900,739000
5363,5363,3,2.5,2020,4845,2.0,0,3,0,2001,0,98038,47.38476248,-122.0332773,1930,5134,353500
12014,12014,3,1.5,1150,27319,1.0,0,4,0,1976,0,98070,47.39331888,-122.4535078,1700,30691,358000
10630,10630,4,2.75,2620,4743,1.0,0,4,1310,1949,0,98117,47.68294683,-122.399571,1900,4764,815000
16951,16951,3,2.25,1950,1968,2.0,0,4,790,1979,0,98056,47.51790135,-122.1947183,1950,1968,359000
18306,18306,3,1.5,1270,1413,3.0,0,3,0,2007,0,98115,47.69885581,-122.317094,1270,1413,440000
12726,12726,4,2.25,3920,7200,2.0,0,3,800,1928,0,98144,47.5730876,-122.2836088,3400,7200,1480000
2380,2380,3,2.5,2190,4882,2.0,0,3,0,1999,0,98155,47.76412815,-122.3061429,2190,7055,503000
12230,12230,2,2.25,1190,1499,2.0,0,3,90,2004,0,98105,47.66656246,-122.2852449,1430,1332,550700
5940,5940,3,2.5,1980,9061,2.0,0,4,0,1987,0,98074,47.63664489,-122.0289662,1930,8869,550000
3265,3265,4,1.75,3000,42200,1.0,0,3,1500,1950,0,98056,47.526483,-122.2020305,2500,9821,585000
18348,18348,3,1.75,2340,7724,1.0,0,3,0,2010,0,98058,47.45931135,-122.1340854,3040,5787,529000
14680,14680,4,3.25,3200,7081,2.0,0,3,0,2004,0,98075,47.5885587,-121.9889597,3120,6094,707000
18129,18129,3,2.25,1630,3817,2.0,0,3,0,2005,0,98029,47.54846621,-121.9985784,1630,3348,497000
9160,9160,3,1.5,1340,25160,1.0,0,3,0,1968,0,98059,47.47498999,-122.1110227,1440,23680,289571
15187,15187,3,1.0,1440,8681,1.5,0,3,0,1937,0,98115,47.69757916,-122.2831224,1700,7770,523000
4374,4374,2,1.0,1500,8015,1.0,0,3,0,1947,0,98146,47.50273306,-122.3480261,1130,8015,235000
7973,7973,4,2.25,2550,7650,2.0,0,4,0,1996,0,98106,47.52959084,-122.3420503,2550,7650,465000
17336,17336,3,2.5,2099,4275,2.0,0,3,0,2010,0,98002,47.35208373,-122.2109144,2099,4275,289950
4968,4968,3,1.75,2390,9000,1.0,0,3,890,1975,0,98052,47.68093405,-122.1125003,2040,9000,570000
14030,14030,4,5.0,5810,7440,2.0,0,3,2020,2004,0,98033,47.68784926,-122.2115759,3010,7200,1875000
10288,10288,3,2.25,1360,9600,2.0,0,3,0,1992,0,98045,47.46872916,-121.7493538,1200,10400,280000
2807,2807,2,1.0,750,4680,1.0,0,3,0,1948,0,98117,47.69190985,-122.371148,1450,4400,296000
3842,3842,4,2.5,2200,8065,2.0,0,3,0,1998,0,98031,47.40423422,-122.2130266,2641,8535,300000
3950,3950,4,2.5,2820,33750,2.0,0,4,0,1984,0,98072,47.73869262,-122.0960349,2510,36180,369900
2008,2008,3,1.5,2220,4830,2.0,0,3,430,1928,2010,98116,47.58245876,-122.3998795,1670,4830,1101000
9833,9833,4,2.25,1930,7452,1.0,0,3,500,1984,0,98031,47.40983363,-122.1894252,1714,7200,312000
15126,15126,3,2.5,1960,3953,2.0,0,3,0,1999,0,98059,47.49042812,-122.1581052,1690,3593,395000
3978,3978,3,2.25,2380,6000,2.0,0,5,730,1931,0,98199,47.64718977,-122.393262,2000,6000,886000
12117,12117,3,1.75,920,3600,1.0,0,4,100,1904,0,98119,47.6386387,-122.3652912,1620,3600,589000
8321,8321,3,1.5,1200,12000,1.0,0,3,0,1986,0,98001,47.26804209,-122.2445453,1200,9405,219000
11581,11581,4,2.25,2250,13500,2.0,0,4,0,1980,0,98007,47.62095163,-122.1509503,2730,13500,801501
17608,17608,2,2.5,1000,1092,2.0,0,3,10,2004,0,98118,47.54189236,-122.2713104,1330,1466,220000
10258,10258,3,1.0,1020,6120,1.0,0,3,0,1941,0,98115,47.67871704,-122.2853184,2370,6695,485000
18107,18107,3,2.5,1710,2875,2.0,0,3,0,2006,0,98116,47.57871089,-122.3915826,1640,5750,590000
1554,1554,5,3.5,2700,11675,1.5,0,4,750,1948,0,98133,47.71722321,-122.3492041,2160,8114,565000
17244,17244,2,1.5,1190,801,3.0,0,3,0,2010,0,98106,47.52117151,-122.3576099,1190,810,300500
9370,9370,3,2.75,2610,11290,1.0,0,3,980,1985,0,98033,47.66321257,-122.2007877,2570,9125,757000
6128,6128,3,1.75,1440,12888,1.0,0,3,350,1958,0,98168,47.47095028,-122.2622707,1710,12888,260000
6310,6310,3,1.75,1530,7930,1.0,0,5,0,1986,0,98038,47.36087756,-122.0497202,1610,7930,269000
4345,4345,3,1.75,1570,8750,1.0,0,3,0,1960,0,98148,47.44251098,-122.3326728,1890,8825,240000
9034,9034,3,2.5,2060,4030,2.0,0,3,0,1999,0,98032,47.3908736,-122.2375817,2060,4029,244615
13731,13731,3,3.0,2440,3202,2.0,0,4,800,1982,0,98133,47.71515753,-122.3417268,2440,3200,515000
9380,9380,4,1.75,2310,9002,1.0,0,3,530,1970,0,98034,47.73098007,-122.1663004,2090,8814,350000
11287,11287,5,2.5,2030,8400,1.0,0,3,700,1968,0,98052,47.67127563,-122.1515796,1920,8400,500000
11314,11314,4,1.5,2700,14760,1.5,0,5,0,1940,0,98022,47.19964895,-122.0029677,1670,7200,415000
1104,1104,4,3.0,1900,7194,2.0,0,4,0,1988,0,98042,47.37678335,-122.1169806,1690,7194,285000
7486,7486,4,2.5,2090,7434,1.0,0,3,1000,1993,0,98146,47.49615045,-122.3489427,1260,8404,325000
17719,17719,3,3.5,1970,5079,2.0,0,3,290,2007,0,98144,47.58156811,-122.2959332,1940,6000,590000
10911,10911,4,1.0,1170,34925,1.0,0,4,0,1942,0,98065,47.53049651,-121.8407901,1610,28108,282500
10383,10383,3,2.5,2080,12032,2.0,0,3,0,1978,0,98077,47.74547724,-122.0733262,2320,9900,490000
14723,14723,4,1.0,1370,7140,2.0,0,3,0,1942,0,98146,47.51204402,-122.3755246,1090,6300,387500
564,564,3,1.75,1300,9079,1.0,0,3,0,1986,0,98059,47.48339399,-122.1591056,1890,7369,331000
5097,5097,2,2.0,1440,6677,1.0,0,3,570,1952,0,98118,47.55129817,-122.2637918,2020,7642,425000
17542,17542,3,2.5,2075,39553,1.0,0,3,0,2012,0,98038,47.36012961,-122.0317932,1960,9047,430000
12582,12582,5,2.5,2780,9652,1.0,0,4,1390,1967,0,98001,47.34436633,-122.2705193,1790,9652,290000
6606,6606,3,1.75,2180,7200,1.0,0,4,1090,1954,0,98178,47.50438689,-122.235338,2180,7140,472000
10319,10319,5,3.0,3640,8239,2.0,0,3,1100,1982,0,98008,47.58422159,-122.1107015,3330,10643,1595000
3899,3899,2,1.0,960,4400,1.0,0,4,0,1951,0,98118,47.52690326,-122.2640835,1520,5000,319000
2021,2021,5,3.5,5110,10018,2.0,0,3,1260,2003,0,98034,47.72612971,-122.1703063,1790,10018,650000
8399,8399,2,2.0,1370,1339,2.0,0,4,220,2006,0,98122,47.60212548,-122.2953697,1370,1339,448175
15197,15197,3,1.5,1430,11173,1.0,0,1,0,1955,0,98006,47.57341102,-122.1525693,1520,11659,380000
5009,5009,3,1.0,1140,4200,2.0,0,4,0,1904,0,98144,47.60119054,-122.2957122,1510,4000,345000
8567,8567,3,2.5,1970,8727,2.0,0,3,0,1995,0,98092,47.32632567,-122.1887699,1670,9168,262000
5430,5430,4,2.5,2110,7291,2.0,0,4,0,1977,0,98033,47.68876087,-122.2011993,2350,8625,670000
3336,3336,4,2.75,4250,10925,2.0,0,3,0,2003,0,98059,47.52969053,-122.1395358,4650,11544,1208000
13504,13504,4,3.25,2330,9687,2.0,0,3,0,1918,0,98112,47.62642808,-122.2833564,3880,9017,1300000
4229,4229,4,1.75,2280,7840,1.0,0,3,1000,1957,0,98055,47.48092455,-122.2240812,2120,7260,312500
10316,10316,4,1.0,1420,6458,1.0,0,4,0,1953,0,98117,47.69882531,-122.358446,1670,6350,398000
12436,12436,3,2.25,1820,9150,1.0,0,3,500,1961,0,98133,47.73697344,-122.3335299,1780,8055,438000
9824,9824,3,1.0,890,8400,1.0,0,4,0,1954,0,98056,47.51676935,-122.2040782,1850,5565,283000
6014,6014,3,1.75,3670,11884,1.0,0,4,1720,1979,0,98006,47.56042009,-122.1330291,3020,9747,920000
4319,4319,3,3.0,3200,35782,1.0,0,3,840,1978,0,98042,47.41211933,-122.1541993,3090,37887,350000
15426,15426,2,1.75,2320,6755,1.0,0,5,940,1946,0,98199,47.63979791,-122.4032627,1990,5000,705000
9983,9983,3,1.5,1200,8404,1.0,0,3,0,1964,0,98188,47.4481807,-122.2690904,2120,12000,219950
5195,5195,2,1.5,840,867,2.0,0,3,0,2005,0,98115,47.69547803,-122.3043411,840,1322,270000
9656,9656,2,2.25,1510,7280,2.0,0,3,0,1987,0,98074,47.62636556,-122.0579303,1510,8120,442500
3693,3693,3,1.0,1340,21336,1.5,0,4,0,1945,0,98032,47.40225645,-122.2731614,1340,37703,281000
15209,15209,3,2.0,2740,101930,1.0,0,3,0,1999,0,98045,47.5056385,-121.7703732,2140,83635,850000
1193,1193,3,1.75,2210,8955,1.0,0,3,650,1974,0,98033,47.66210638,-122.1891638,2210,8976,685000
8485,8485,3,1.75,1550,7270,1.5,0,5,0,1953,0,98125,47.72000501,-122.3167857,1050,7210,453500
10984,10984,3,1.5,1320,7980,1.0,0,3,0,1956,0,98178,47.50679904,-122.2591299,2000,7700,255000
13762,13762,3,2.25,1860,7200,1.0,0,4,620,1977,0,98034,47.73323458,-122.1924671,1560,7630,445000
5611,5611,4,2.5,2240,6920,1.0,0,5,860,1974,0,98146,47.50113308,-122.3752502,1540,7000,535000
11923,11923,3,1.75,1880,10032,1.0,0,4,0,1984,0,98006,47.55266842,-122.1601524,2430,9732,681000
10716,10716,4,2.5,2550,10000,1.0,0,3,1260,1964,0,98007,47.62077337,-122.1407792,2270,8640,660000
11288,11288,3,1.0,1380,6250,1.0,0,4,0,1918,0,98136,47.55139376,-122.3852558,2270,6250,553000
6678,6678,3,1.0,1200,7200,1.0,0,3,0,1977,0,98030,47.37459156,-122.1825203,1200,7420,210000
109,109,5,3.5,2320,4960,2.0,0,5,600,1926,0,98103,47.67625956,-122.3519555,1700,4960,822500
16799,16799,3,2.5,1210,2046,2.0,0,3,290,2008,0,98106,47.52117349,-122.3569393,1070,651,299900
14402,14402,3,2.5,1930,10460,2.0,0,3,0,1996,0,98059,47.49379499,-122.1614472,2290,8228,407500
6513,6513,3,1.0,1140,4600,1.0,0,3,0,1942,0,98103,47.68968172,-122.3374535,1370,5000,460000
10905,10905,3,1.75,1160,257875,1.0,0,2,0,1980,0,98059,47.4654658,-122.0723833,1420,15450,361550
6819,6819,3,1.5,1450,6875,1.0,0,4,0,1961,0,98198,47.42045778,-122.3158839,1270,8000,249950
14867,14867,2,1.0,880,6650,1.0,0,5,0,1918,0,98117,47.6914108,-122.3724802,1250,6650,416000
10398,10398,3,2.5,1960,9686,1.0,0,3,500,1989,0,98074,47.63390015,-122.0259907,1960,8254,560000
8518,8518,3,1.75,1680,7770,1.0,0,4,0,1967,0,98005,47.60283773,-122.1673986,1880,7770,530000
11126,11126,5,2.5,2240,7543,1.0,0,3,1100,1966,0,98177,47.77558237,-122.3723343,2110,7408,469000
9969,9969,4,3.25,2980,7000,2.0,0,3,840,1900,2014,98144,47.59328806,-122.2918391,2200,4800,1400000
3429,3429,3,2.5,2860,5805,2.0,0,3,0,1999,0,98005,47.62176232,-122.1602314,2360,5832,1010000
6586,6586,3,1.0,1090,3264,1.0,0,4,0,1969,0,98092,47.31554721,-122.1820672,1090,3330,152000
18387,18387,3,2.75,1160,1073,2.0,0,3,280,2007,0,98144,47.57880096,-122.3148565,1250,5400,402723
12652,12652,3,3.25,3800,13995,2.0,0,3,0,1983,0,98011,47.77414695,-122.2027513,2480,8434,630000
17708,17708,4,3.25,3420,6752,2.0,0,3,390,2012,0,98065,47.51702314,-121.8757822,3010,5172,635000
1257,1257,5,2.75,2000,5885,1.0,0,3,740,1994,0,98023,47.31546089,-122.3473089,1960,6514,229950
18139,18139,4,2.5,2632,4117,2.0,0,3,0,2013,0,98001,47.3428126,-122.2781886,2040,5195,349950
17802,17802,3,2.5,1790,3754,2.0,0,3,0,2013,0,98065,47.5340361,-121.8407422,1800,3393,414000
7766,7766,3,2.5,3450,8000,3.0,0,4,480,1927,1975,98116,47.56052549,-122.4023776,1880,6135,685000
13783,13783,4,2.5,1870,8449,2.0,0,3,0,1992,0,98188,47.44354746,-122.2736643,2160,8113,314000
13936,13936,5,1.0,2590,4652,2.0,0,4,280,1907,0,98122,47.60381221,-122.2940283,2360,4650,890000
13606,13606,2,1.0,830,6893,1.0,0,3,0,1950,0,98125,47.72336637,-122.3282292,1470,7200,222000
6189,6189,3,1.5,1740,9046,1.0,0,3,0,1956,0,98028,47.74015313,-122.254737,1830,9513,415000
17208,17208,5,3.5,3160,5175,2.0,0,3,0,2014,0,98011,47.75503697,-122.2158109,2100,9351,660000
4274,4274,3,2.0,1230,11413,1.0,0,3,240,1984,0,98074,47.63208733,-122.033927,1570,11517,400000
10705,10705,4,2.0,1530,5250,1.0,0,3,420,1981,0,98133,47.73358525,-122.3389301,1100,5250,381800
15042,15042,2,1.5,1260,6660,1.5,0,4,0,1926,0,98115,47.67918274,-122.2867501,2140,4770,531000
8832,8832,4,2.5,2300,7314,1.0,0,4,880,1979,0,98133,47.76707009,-122.3303575,2010,7314,465000
13017,13017,4,2.0,2510,9750,1.0,0,3,880,1960,0,98028,47.74378204,-122.2293881,1980,9750,479900
3780,3780,3,2.5,3670,18505,1.0,0,3,1140,1983,0,98177,47.75877102,-122.3761949,2920,20000,1250000
